city,lat,lng
La Grange,35.3065,-77.7889
Pine Level,35.5038,-78.2501
Roxobel,36.2015,-77.2398
Boiling Spring Lakes,34.0322,-78.068
Lenoir,35.9096,-81.5247
Mills River,35.3853,-82.5854
Spiveys Corner,35.1982,-78.4826
Skippers Corner,34.3292,-77.9141
Ledbetter,34.9882,-79.7178
Ledger,35.9643,-82.1296
Clyde,35.533,-82.9107
Crouse,35.421,-81.3054
Lake Toxaway,35.1323,-82.934
Wentworth,36.3914,-79.751
Bethel,35.8072,-77.3762
Cary,35.7814,-78.8167
Mayodan,36.4209,-79.9677
Gibson,34.7595,-79.6068
Saluda,35.2375,-82.3469
Shallotte,33.9754,-78.3807
Robbins,35.4305,-79.5835
East Bend,36.2167,-80.5087
Spencer,35.6988,-80.4249
Littleton,36.4343,-77.9109
Neuse Forest,34.966,-76.94
Hiwassee,35.1642,-84.2541
North Topsail Beach,34.4931,-77.4338
Louisburg,36.0979,-78.301
Cedar Mountain,35.1434,-82.6429
Benson,35.3859,-78.5437
Peletier,34.7267,-77.0757
Stallings,35.1079,-80.6608
Princeton,35.4668,-78.1606
Walnut Cove,36.2943,-80.1407
Horse Shoe,35.3423,-82.5568
Half Moon,34.8298,-77.4592
Roseboro,34.9536,-78.5121
Fair Bluff,34.3126,-79.0333
Tar Heel,34.7332,-78.7903
Elk Park,36.1582,-81.9808
Wrightsboro,34.2895,-77.9217
Fayetteville,35.0846,-78.9776
Ashley Heights,35.09,-79.3739
Centerville,36.1853,-78.1089
Wendell,35.7823,-78.396
Green Level,36.1232,-79.3461
Northlakes,35.7755,-81.3669
Wallace,34.7378,-77.9909
Brasstown,35.0395,-83.9568
Conway,36.4371,-77.2288
Tuxedo,35.2254,-82.4296
East Arcadia,34.3816,-78.3232
Garner,35.6948,-78.6213
Battleboro,36.049,-77.7491
Salem,35.6997,-81.7003
Scaly Mountain,35.0118,-83.3163
Cliffside,35.248,-81.7653
Cleveland,35.7323,-80.6825
Wingate,34.9855,-80.4496
Palmyra,36.0713,-77.3411
Shannon,34.8477,-79.1395
Lattimore,35.3153,-81.6602
Parmele,35.819,-77.3146
Bogue,34.6981,-77.031
Middlesex,35.7893,-78.2047
Cumberland,35.0049,-78.9673
Kinston,35.2748,-77.5937
Piney Green,34.7501,-77.3211
Spring Hope,35.9441,-78.109
Morganton,35.7407,-81.7002
Atkinson,34.5275,-78.1697
Cordova,34.9103,-79.812
Ramseur,35.7372,-79.6542
Southern Pines,35.1921,-79.4043
Lowell,35.2689,-81.1013
Potters Hill,34.9645,-77.6983
Sandy Creek,34.2812,-78.1529
Bald Head Island,33.866,-77.9864
Nashville,35.9692,-77.9553
Red Springs,34.8046,-79.1822
Harrisburg,35.3128,-80.6492
Fairview,35.1546,-80.5345
Topsail Beach,34.3744,-77.6322
Waves,35.5678,-75.4669
Oxford,36.3155,-78.5848
Minnesott Beach,34.9858,-76.8239
River Road,35.5107,-76.9898
Beulaville,34.9227,-77.7726
Faith,35.5901,-80.4581
Gastonia,35.2494,-81.1855
Old Fort,35.6305,-82.1777
Sea Breeze,34.0698,-77.8965
Hemby Bridge,35.1058,-80.6258
Mountain Home,35.3708,-82.5021
Brices Creek,35.0505,-77.0845
Belwood,35.4794,-81.5227
Reidsville,36.338,-79.6726
Grover,35.1735,-81.452
South Wadesboro,34.9563,-80.0773
Bonnie Doone,35.0952,-78.9556
Delway,34.8103,-78.2169
Mamers,35.416,-78.939
Kilkenny,35.6363,-76.2158
Weeksville,36.2054,-76.1477
Gates,36.5035,-76.7691
Weaverville,35.6962,-82.5581
Bayboro,35.1474,-76.7692
Point Harbor,36.0788,-75.7946
Graham,36.0597,-79.3899
Bellemont,36.0257,-79.4431
Unionville,35.0745,-80.5201
Pinetops,35.7912,-77.6378
Mount Olive,35.1997,-78.0663
Gorman,36.0418,-78.8092
North Wilkesboro,36.1729,-81.1391
Lake Santeetlah,35.3636,-83.8664
Pumpkin Center,34.7861,-77.3649
Southmont,35.6536,-80.2702
Fearrington Village,35.7996,-79.0818
Fuquay-Varina,35.596,-78.7802
South Gastonia,35.2193,-81.2056
Barco,36.3918,-75.9796
Kingstown,35.3621,-81.62
Haw River,36.0929,-79.3616
Woodland,36.3306,-77.2148
Lumberton,34.6309,-79.0182
Abbottsburg,34.5171,-78.725
Indian Trail,35.0699,-80.6453
Whitsett,36.0784,-79.5721
Enfield,36.1802,-77.6678
Tyro,35.7997,-80.3765
Woodleaf,35.769,-80.5909
Catawba,35.7067,-81.066
Cashiers,35.1116,-83.0976
Timberlake,36.2863,-78.9525
Archdale,35.9036,-79.9595
Teachey,34.769,-78.0093
Parkton,34.9028,-79.0098
Grandy,36.2421,-75.8791
Sneads Ferry,34.5564,-77.3823
Spruce Pine,35.914,-82.0699
Cherryville,35.3844,-81.3781
Winston-Salem,36.1029,-80.261
Micro,35.5629,-78.204
Hightsville,34.2667,-77.9342
Lumber Bridge,34.8899,-79.0724
Bannertown,36.4857,-80.5901
Canton,35.5516,-82.8406
Walnut Creek,35.305,-77.8714
Waxhaw,34.9362,-80.7431
Belmont,35.2219,-81.0403
Troy,35.3652,-79.8914
Durham,35.9797,-78.9037
Laxon,36.2354,-81.5462
Skyland,35.4893,-82.5243
Gulf,35.5597,-79.2807
Rocky Point,34.4441,-77.8909
Hookerton,35.423,-77.5895
Grantsboro,35.1448,-76.8447
Woodlawn,35.7854,-82.0404
Walnut,35.8495,-82.7388
Hillsborough,36.068,-79.0993
White Lake,34.6421,-78.497
Hassell,35.9084,-77.2762
Clemmons,36.0318,-80.3861
Rennert,34.8141,-79.0792
Murfreesboro,36.4421,-77.0965
Richlands,34.9004,-77.5421
Hiddenite,35.9054,-81.0859
Winnabow,34.1493,-78.0936
Cedar Point,34.6862,-77.0833
Freeland,34.1071,-78.5372
Laurel Hill,34.8102,-79.546
Lake Junaluska,35.5305,-82.975
East Lake,35.8913,-75.9627
Granite Falls,35.7965,-81.4233
Earl,35.1954,-81.534
Mars Hill,35.8281,-82.5485
Gamewell,35.8637,-81.5979
Washington Park,35.5328,-77.0316
Eden,36.5029,-79.7421
Mooresville,35.5851,-80.8264
Morrisville,35.8366,-78.8349
Ellenboro,35.3309,-81.7612
High Point,35.9902,-79.9938
Hope Mills,34.9696,-78.9581
Tarboro,35.9045,-77.5563
Stanley,35.3553,-81.0939
Davis,34.7996,-76.4641
Star,35.3992,-79.7832
Hildebran,35.7181,-81.4211
Macon,36.4396,-78.0839
South Mills,36.4379,-76.3308
Madison,36.3868,-79.975
Gaston,36.4965,-77.6448
Danbury,36.4113,-80.2122
Saratoga,35.6536,-77.7756
Walkertown,36.1574,-80.1645
Ranlo,35.2888,-81.1293
Lowland,35.2991,-76.5644
Spring Lake,35.1841,-78.9962
Saint Pauls,34.8086,-78.9749
Harrellsville,36.3016,-76.7919
Huntersville,35.4057,-80.873
Currie,34.4627,-78.1011
Faison,35.1165,-78.1368
Seven Lakes,35.2647,-79.5865
Elizabethtown,34.6239,-78.6097
Knotts Island,36.5135,-75.9191
Red Cross,35.2659,-80.3623
Spencer Mountain,35.3073,-81.1101
Watha,34.6516,-77.9585
Ronda,36.2217,-80.9432
Midland,35.2451,-80.5212
Dallas,35.3167,-81.1827
Hertford,36.1813,-76.4673
Conetoe,35.8173,-77.4574
Boonville,36.2338,-80.7097
Glen Raven,36.1247,-79.4649
Greenville,35.5957,-77.3764
Fairfield,35.5471,-76.2261
Jamesville,35.8121,-76.9002
Momeyer,35.9592,-78.0511
Polkton,35.003,-80.1963
Dobbins Heights,34.9069,-79.6933
Ruth,35.3824,-81.9448
Lowgap,36.5233,-80.8671
Ayden,35.4693,-77.4167
Richfield,35.4703,-80.2575
Moravian Falls,36.1069,-81.1808
Maiden,35.5853,-81.2202
Royal Pines,35.4783,-82.5038
Asheville,35.5706,-82.5537
Ocean Isle Beach,33.9011,-78.4394
Marble,35.1771,-83.9265
Swepsonville,36.0285,-79.3549
Oakboro,35.2283,-80.334
East Spencer,35.6821,-80.4275
Como,36.501,-77.0073
Casar,35.5127,-81.6168
Macclesfield,35.7523,-77.6703
Biltmore Forest,35.5348,-82.5403
Maple Hill,34.6613,-77.6964
East Laurinburg,34.7691,-79.445
Patterson Springs,35.233,-81.5162
Norwood,35.2338,-80.1143
Trenton,35.064,-77.3553
Willard,34.6902,-77.9797
Corolla,36.3813,-75.833
Marshville,34.9866,-80.3685
Sawmills,35.8162,-81.4779
Franklin,35.18,-83.381
Bayview,35.4414,-76.7928
Wrightsville Beach,34.213,-77.798
Etowah,35.3061,-82.5902
Greensboro,36.0956,-79.8269
Morven,34.8643,-80
Rougemont,36.2208,-78.9206
Bostic,35.3624,-81.836
Holden Beach,33.912,-78.3182
Roberta Mill,35.3574,-80.6359
Millers Creek,36.1909,-81.2355
Everetts,35.8347,-77.1723
Bennett,35.5664,-79.54
Navassa,34.283,-78.029
Silver City,34.9972,-79.2291
Falkland,35.6985,-77.5132
Westport,35.5103,-80.9784
Pleasant Garden,35.9595,-79.7598
Florence,35.1443,-76.631
Townsville,36.4946,-78.4236
Morehead City,34.7307,-76.7383
Apex,35.7248,-78.8659
Hudson,35.8475,-81.4864
Kernersville,36.1066,-80.0847
Vandemere,35.1886,-76.6651
Rockingham,34.9386,-79.7609
Pittsboro,35.7258,-79.1733
Cruso,35.4176,-82.8107
Ahoskie,36.2842,-76.9898
Gatesville,36.4072,-76.7566
Lake Lure,35.4402,-82.2063
Kings Mountain,35.2348,-81.3501
Shawboro,36.4054,-76.0941
Garland,34.7859,-78.3947
Buie,34.7366,-79.1448
Pinetown,35.611,-76.8558
Lewisville,36.1029,-80.4167
Mulberry,36.2257,-81.1653
Mineral Springs,34.9413,-80.6842
Atlantic,34.8823,-76.344
Andrews,35.1996,-83.8257
Oak Island,33.9434,-78.1366
Arapahoe,35.0216,-76.826
Bunnlevel,35.31,-78.7725
Jacksonville,34.7323,-77.3962
Midway Park,34.726,-77.3413
Milton,36.5372,-79.2081
Siler City,35.7252,-79.4558
Advance,35.9468,-80.4045
Carrboro,35.9259,-79.0876
Wilmington,34.21,-77.886
Hillsdale,36.0051,-80.4395
Surf City,34.4339,-77.5641
Plymouth,35.8588,-76.7487
Longwood,34.0035,-78.5422
Grandfather,36.0987,-81.8482
Proctorville,34.4751,-79.037
Simpson,35.5752,-77.2789
Dover,35.2155,-77.4337
Prospect,34.7358,-79.2251
Mocksville,35.9003,-80.5621
Rosman,35.1458,-82.8201
Elkin,36.262,-80.8442
Mar-Mac,35.3345,-78.0545
Hayesville,35.0463,-83.8181
Kure Beach,34.0004,-77.9076
Kelford,36.1813,-77.2243
High Rock,35.5968,-80.2212
Balsam,35.4268,-83.0851
Bear Grass,35.766,-77.1291
Colon,35.5268,-79.1522
Lincolnton,35.4747,-81.2385
Keener,35.1131,-78.3094
Bethania,36.1808,-80.3376
Bessemer City,35.2841,-81.2843
Warsaw,34.9987,-78.0925
Frontier,46.8002,-96.8332
Pisek,48.3107,-97.7105
Leal,47.1049,-98.3155
Cooperstown,47.445,-98.1257
Selz,47.8595,-99.8935
Lark,46.4531,-101.3963
Antler,48.9713,-101.2832
Mooreton,46.2688,-96.8757
Dodge,47.3057,-102.2029
New Rockford,47.6798,-99.1377
Walum,47.2697,-98.1945
Buford,47.9986,-103.9913
Burt,46.3653,-102.1552
Lansford,48.627,-101.376
Saint Thomas,48.6192,-97.4471
Hampden,48.5396,-98.6544
Roseglen,47.7514,-101.8363
Scranton,46.1495,-103.143
Noonan,48.8899,-103.0099
Calvin,48.8518,-98.938
Emerado,47.9241,-97.3655
Cando,48.4872,-99.2026
Galesburg,47.2701,-97.4087
Wellsburg,47.8317,-99.7615
Knox,48.3439,-99.6912
Dickey,46.5368,-98.4681
Gascoyne,46.119,-103.0788
Oakes,46.1399,-98.0871
Kathryn,46.6812,-97.9704
Manning,47.2309,-102.7704
Briarwood,46.787,-96.7949
Powers Lake,48.5637,-102.6452
Gilby,48.0837,-97.4675
Wilton,47.1581,-100.7842
Lakota,48.0429,-98.3468
Minot,48.2374,-101.278
Streeter,46.6576,-99.3568
Arnegard,47.8084,-103.4388
Tolley,48.7309,-101.8273
Brooktree Park,47.0039,-96.8959
Flaxton,48.8974,-102.3933
Amidon,46.4823,-103.3194
Grassy Butte,47.3925,-103.248
Hamilton,48.808,-97.4518
Butte,47.837,-100.6658
Barlow,47.5697,-99.1379
Porcupine,46.2218,-101.0999
Ruso,47.8373,-100.9343
Berwick,48.3611,-100.2465
Arthur,47.1043,-97.2184
Sykeston,47.4661,-99.3994
Ruthville,48.3708,-101.3003
Verona,46.3661,-98.0712
Blanchard,47.3431,-97.2229
McLeod,46.3887,-97.2987
Strasburg,46.1337,-100.161
Southam,48.1583,-98.5521
Almont,46.7283,-101.5026
Baldwin,47.0267,-100.7496
Bottineau,48.8251,-100.4445
Forest River,48.2166,-97.4703
Makoti,47.9633,-101.803
Harvey,47.7766,-99.9301
Cannon Ball,46.3173,-100.6358
Wales,48.8952,-98.6008
New Salem,46.8432,-101.4178
Mandaree,47.7358,-102.6755
Columbus,48.905,-102.7812
Fairdale,48.49,-98.2312
Denhoff,47.4786,-100.2592
Guthrie,48.0011,-100.3774
Hurdsfield,47.4468,-99.931
Northwood,47.7384,-97.5707
Bismarck,46.814,-100.7695
Pingree,47.1638,-98.9086
Carrington,47.451,-99.1301
York,48.3132,-99.5733
Christine,46.5751,-96.8068
Olga,48.7983,-98.0379
Omemee,48.7064,-100.3551
Cogswell,46.107,-97.7842
Nash,48.4778,-97.5245
Mekinock,48.0128,-97.3634
Fredonia,46.3292,-99.0958
Steele,46.8561,-99.9177
Hannaford,47.3143,-98.1889
Forbes,45.9425,-98.782
Alsen,48.6303,-98.7048
Hankinson,46.0734,-96.8916
Donnybrook,48.5077,-101.8871
Turtle Lake,47.5216,-100.8906
Sharon,47.5974,-97.8994
Hettinger,46.0034,-102.635
Regent,46.4222,-102.5581
Hensler,47.2603,-101.0849
Balfour,47.9509,-100.5343
Manvel,48.0725,-97.178
Calio,48.6238,-98.938
Buxton,47.6024,-97.0999
Thompson,47.7753,-97.1058
Mandan,46.829,-100.887
Loraine,48.8683,-101.5678
Oberon,47.9242,-99.2059
Hartland,48.3995,-101.8204
Hamberg,47.7634,-99.516
Underwood,47.4551,-101.1419
Gardner,47.1445,-96.9686
White Earth,48.3799,-102.7718
Karlsruhe,48.091,-100.6162
Minnewaukan,48.0761,-99.2607
Forman,46.1039,-97.6353
Brinsmade,48.184,-99.3236
Juanita,47.5022,-98.684
Nortonville,46.5583,-98.7387
McVille,47.7653,-98.1755
Fort Yates,46.0865,-100.6302
Anamoose,47.8828,-100.242
Pillsbury,47.2071,-97.7957
Kintyre,46.5497,-99.9496
Logan,48.1557,-101.1664
Hague,46.0289,-99.9991
Barney,46.2658,-96.9987
Fingal,46.7625,-97.7931
Heimdal,47.7926,-99.6528
Enderlin,46.6212,-97.5963
Perth,48.7148,-99.4582
Munich,48.6729,-98.8385
Warwick,47.8547,-98.7056
Ayr,47.0411,-97.4909
Tioga,48.3951,-102.9402
Walhalla,48.9211,-97.9176
Esmond,48.0331,-99.7647
Larimore,47.909,-97.627
Dore,47.9206,-104.031
Kenmare,48.6729,-102.0721
New Hradec,46.9995,-102.8843
Litchville,46.6566,-98.1917
Loma,48.6417,-98.5248
Ashley,46.0347,-99.3736
Pick City,47.5114,-101.4571
Rogers,47.074,-98.2031
Edinburg,48.4956,-97.863
Bathgate,48.8805,-97.4738
Mohall,48.7661,-101.5169
Webster,48.2822,-98.8762
Woodworth,47.1421,-99.3045
Dwight,46.3038,-96.74
Sentinel Butte,46.9195,-103.84
Bowdon,47.4685,-99.7089
Falkirk,47.3619,-101.0946
Montpelier,46.6988,-98.5884
Stanley,48.3163,-102.3873
Englevale,46.3912,-97.9038
Ray,48.3416,-103.1635
Larson,48.8916,-102.8626
Chaffee,46.7744,-97.3526
Burnstad,46.3855,-99.6326
East Dunseith,48.8546,-100.0285
De Lamere,46.2668,-97.3332
Petersburg,48.0132,-98.0004
Granville,48.2663,-100.8449
Jamestown,46.9068,-98.6924
Sarles,48.945,-98.9969
Ross,48.3128,-102.5435
Watford City,47.8031,-103.2687
Maxbass,48.7225,-101.1424
Upham,48.5815,-100.7285
Michigan,48.025,-98.117
Eckman,48.6581,-101.0579
Kindred,46.6494,-97.017
Heil,46.3892,-101.7011
Washburn,47.2928,-101.029
Deering,48.3956,-101.0502
Edmore,48.4124,-98.4536
Napoleon,46.5039,-99.7683
Moffit,46.6772,-100.2912
Erie,47.1154,-97.3879
Plaza,48.026,-101.9594
Bowesmont,48.69,-97.1781
Tagus,48.3464,-101.9341
Westfield,46.0294,-100.2023
Buffalo,46.9193,-97.5507
Halliday,47.3522,-102.3388
Spiritwood,46.9343,-98.4933
Brampton,45.9947,-97.7762
Berthold,48.317,-101.7478
Reeder,46.1071,-102.9427
Langdon,48.7624,-98.3747
Cathay,47.5541,-99.4107
Souris,48.91,-100.6826
Brantford,47.5978,-98.9229
Binford,47.5604,-98.3456
Wildrose,48.6299,-103.1837
Newburg,48.7139,-100.9127
Martin,47.8269,-100.1153
Overly,48.6811,-100.151
Westhope,48.9112,-101.0175
Dickinson,46.8918,-102.7925
Balta,48.1666,-100.0369
New England,46.5408,-102.8669
Voss,48.2964,-97.4554
Medina,46.8938,-99.2999
Raub,47.7464,-102.0432
Alkabo,48.8628,-103.8902
Venturia,45.9971,-99.5477
Alexander,47.8393,-103.6426
Fortuna,48.9099,-103.7783
Palermo,48.338,-102.2298
Lincoln,46.7678,-100.6996
Havelock,46.4747,-102.7438
Fort Clark,47.24,-101.2521
Rolette,48.6609,-99.8417
Casselton,46.8972,-97.2128
Foxholm,48.3654,-101.5721
Lawton,48.3036,-98.3683
East Fairview,47.8554,-104.0375
Surrey,48.2435,-101.1339
Dunn Center,47.3527,-102.6233
Fort Totten,47.9716,-98.9971
Fryburg,46.8706,-103.303
Kramer,48.6911,-100.7078
Carbury,48.8908,-100.5446
Auburn,48.5066,-97.4368
Burlington,48.2573,-101.4146
Richardton,46.8841,-102.3332
Bergen,48.0037,-100.7199
Sydney,46.7308,-98.7698
Reiles Acres,46.927,-96.8666
Orrin,48.091,-100.1671
Fessenden,47.6494,-99.6267
Fort Ransom,46.5244,-97.931
Dunseith,48.813,-100.0622
Abercrombie,46.4471,-96.7294
New Town,47.9847,-102.4813
Cayuga,46.0761,-97.3845
Grafton,48.4142,-97.4055
Rhame,46.2347,-103.655
Caledonia,47.4577,-96.8892
Rugby,48.3656,-99.9906
Argusville,47.0501,-96.9431
Des Lacs,48.2564,-101.5636
Ryder,47.9211,-101.6694
Starkweather,48.4521,-98.8784
Whitman,48.1586,-98.1198
Trenton,48.0706,-103.8369
Bisbee,48.6272,-99.3788
De Sart,46.3789,-102.9582
LaMoure,46.3574,-98.2966
Landa,48.8958,-100.912
Lisbon,46.4385,-97.6841
Robinson,47.1421,-99.7815
Sibley,47.2186,-97.9653
Colfax,46.4709,-96.8725
Ypsilanti,46.7834,-98.561
Bonetraill,48.4164,-103.8385
Hoople,48.5358,-97.639
Eldridge,46.9025,-98.8518
Kief,47.86,-100.5133
Tappen,46.8716,-99.6271
Tolna,47.8257,-98.4382
Regan,47.1568,-100.5273
Coleharbor,47.5425,-101.2212
Menoken,46.8149,-100.5338
Bantry,48.4975,-100.6099
Beulah,47.2665,-101.7733
Nanson,48.5739,-99.7799
Grandin,47.2367,-97.0032
Havana,45.9517,-97.6185
Golden Valley,47.2901,-102.0652
Niobe,48.6889,-102.2157
Crystal,48.5981,-97.6685
Osnabrock,48.6699,-98.1488
Gladstone,46.8595,-102.5701
Keene,47.927,-102.9416
Nekoma,48.5763,-98.3755
Buchanan,47.0626,-98.829
Haynes,45.9739,-102.471
Marion,46.6091,-98.3375
Hansboro,48.9524,-99.3802
Clifford,47.3482,-97.4101
Carpio,48.4434,-101.7163
Cavalier,48.7939,-97.6226
Nome,46.6758,-97.8162
Driscoll,46.8426,-100.1439
Mylo,48.6358,-99.6179
Grand Forks,47.9223,-97.0887
Chaseley,47.4503,-99.8201
Grano,48.6153,-101.5893
Valley City,46.9223,-98.0055
Pettibone,47.1172,-99.5209
Amenia,47.0065,-97.2241
Kensal,47.3001,-98.7322
Berlin,46.3784,-98.4885
Leeds,48.2882,-99.4383
Gardar,48.5892,-97.874
Lehr,46.2825,-99.3527
Harlow,48.1636,-99.519
Sterling,46.8139,-100.2915
Glenfield,47.4551,-98.5663
Churchs Ferry,48.2686,-99.1944
Judson,46.8264,-101.2785
Selfridge,46.0417,-100.9244
Bowbells,48.8037,-102.2471
Sheyenne,47.8273,-99.1169
Gackle,46.6264,-99.1412
Spring Brook,48.2521,-103.4618
Rolla,48.853,-99.6143
Leith,46.3626,-101.6385
Dawson,46.8679,-99.7536
Zap,47.2847,-101.9233
Parshall,47.9557,-102.1342
Fullerton,46.1632,-98.4272
Sherwood,48.9619,-101.6328
Killdeer,47.3673,-102.7535
Clyde,48.77,-98.899
Harwood,46.9761,-96.8802
Freda,46.3472,-101.1737
Solen,46.3873,-100.7958
Medora,46.9128,-103.525
Portal,48.9947,-102.5479
Lignite,48.8772,-102.5642
Belcourt,48.8417,-99.7447
Golva,46.7347,-103.9829
Simcoe,48.1564,-100.8668
Lostwood,48.4756,-102.4241
Center,47.1149,-101.2977
Glen Ullin,46.812,-101.8333
Embden,46.805,-97.4395
Maddock,47.9624,-99.5293
Hickson,46.6694,-96.8104
Velva,48.0581,-100.9329
Douglas,47.858,-101.5019
Flasher,46.4521,-101.2324
Rutland,46.0543,-97.5068
Lidgerwood,46.0738,-97.1451
Davenport,46.7148,-97.0654
Grenora,48.6199,-103.9367
Elgin,46.4026,-101.843
Fillmore,48.1803,-99.8007
Goodrich,47.4759,-100.1248
Conway,48.2343,-97.6751
Marshall,47.1381,-102.333
South Heart,46.8679,-102.9895
Niagara,47.9983,-97.8717
Cleveland,46.891,-99.1196
Mercer,47.4905,-100.7104
Four Bears Village,47.987,-102.5939
Benedict,47.8301,-101.0843
Coulee,48.5453,-102.0116
Hensel,48.6883,-97.6665
Ardoch,48.2054,-97.338
Elliott,46.4023,-97.8149
Beach,46.919,-104.008
Shields,46.2336,-101.126
Hope,47.3243,-97.7192
Gwinner,46.2359,-97.6696
Great Bend,46.1546,-96.801
Hunter,47.1904,-97.2131
Prairie Rose,46.8171,-96.8354
Tower City,46.9263,-97.676
Lefor,46.6817,-102.5596
White Shield,47.6601,-101.8436
Williston,48.1814,-103.6364
Mapleton,46.8915,-97.0533
Leroy,48.9233,-97.7526
Raleigh,46.3572,-101.3053
Garrison,47.6533,-101.4224
Wolford,48.4975,-99.7037
Hannah,48.9728,-98.6902
Wheatland,46.9049,-97.3455
Max,47.8204,-101.2911
Portland,47.4995,-97.3693
Sheldon,46.5876,-97.4918
Mountain,48.6843,-97.8648
Stanton,47.3187,-101.3822
Shell Valley,48.8108,-99.8273
Trotters,47.3231,-103.9183
Saint John,48.9438,-99.7132
Neche,48.9831,-97.5517
Leonard,46.6523,-97.2499
Wing,47.1423,-100.2823
Luverne,47.2514,-97.9346
West Fargo,46.8566,-96.9047
Harmon,46.9443,-100.9526
Breien,46.38,-100.9424
Bowman,46.184,-103.3991
Voltaire,48.0187,-100.844
Alice,46.76,-97.5562
Drake,47.9226,-100.3745
Sawyer,48.0894,-101.0532
Alamo,48.5824,-103.4676
Hatton,47.6369,-97.4584
Lucca,46.7069,-97.7198
Inkster,48.1513,-97.6442
Akra,48.7753,-97.727
Cartwright,47.8597,-103.9263
Egeland,48.6281,-99.098
Ludden,46.0082,-98.1254
Lakewood Park,48.0717,-98.9296
Aneta,47.6795,-97.9897
Pembina,48.9669,-97.2475
Alfred,46.603,-98.9993
McHenry,47.5764,-98.591
Fargo,46.8653,-96.8292
Zeeland,45.9731,-99.8328
New Leipzig,46.3758,-101.9516
Wishek,46.2554,-99.5546
Wahpeton,46.2722,-96.6118
Tuttle,47.1445,-99.9934
Maida,48.9986,-98.3648
Braddock,46.564,-100.0896
Bucyrus,46.0646,-102.7883
Livona,46.5022,-100.5471
Baker,48.1606,-99.6476
Barton,48.5093,-100.1734
Spiritwood Lake,47.0743,-98.5866
Oriska,46.9313,-97.7908
Aylmer,47.9342,-100.1929
Oxbow,46.6685,-96.8069
Towner,48.3472,-100.407
Ellendale,46.0043,-98.5254
Wyndmere,46.2641,-97.1312
Taylor,46.9018,-102.4222
Jud,46.5258,-98.8976
Epping,48.2817,-103.3579
Fordville,48.2166,-97.7954
Kelvin,48.9372,-100.051
McClusky,47.484,-100.4426
Rock Lake,48.7903,-99.2462
Linton,46.2685,-100.2337
Fairfield,47.1895,-103.2221
Cashel,48.4847,-97.2987
Mantador,46.1657,-96.9781
Hazelton,46.4858,-100.2811
Finley,47.5125,-97.8373
Saint Anthony,46.6169,-100.9132
Denbigh,48.3153,-100.5871
Lankin,48.3147,-97.9202
Sutton,47.4038,-98.4412
Ambrose,48.9559,-103.4813
Hannover,47.1114,-101.4265
Belden,48.1514,-102.3574
Tokio,47.9247,-98.8162
Devils Lake,48.1122,-98.876
Horace,46.7559,-96.9074
Brocket,48.2107,-98.3556
McGregor,48.5953,-102.9282
Edgeley,46.3625,-98.7126
Bordulac,47.3878,-98.964
Sanborn,46.9428,-98.2238
Milnor,46.261,-97.4573
Haley,45.9614,-103.1193
Hebron,46.9023,-102.0445
Crosby,48.9163,-103.2967
Crary,48.0717,-98.6384
Colgate,47.2447,-97.6565
Jessie,47.5402,-98.2291
Minto,48.2924,-97.373
North River,46.9503,-96.8018
Glenburn,48.5136,-101.2211
Carson,46.4223,-101.5706
Willow City,48.6046,-100.2933
McKenzie,46.8242,-100.4134
Marmarth,46.296,-103.9331
Hillsboro,47.403,-97.0635
Wimbledon,47.1691,-98.4586
Adams,48.4202,-98.0737
Zahl,48.5734,-103.6921
Mayville,47.4982,-97.3264
Hazen,47.299,-101.6259
Courtenay,47.2241,-98.5685
Northgate,48.9909,-102.2621
Dahlen,48.1588,-97.9321
Dazey,47.1883,-98.2007
Milton,48.626,-98.0459
Walcott,46.5505,-96.9375
Temvik,46.3697,-100.2584
Drayton,48.5621,-97.1794
Gardena,48.7012,-100.4981
Pekin,47.7919,-98.3278
Kulm,46.302,-98.9465
Riverdale,47.4975,-101.3661
Page,47.1592,-97.5681
Monango,46.1734,-98.5952
Fairmount,46.0547,-96.6029
Grace City,47.5513,-98.8039
Reynolds,47.6685,-97.106
Belfield,46.8859,-103.1989
Mott,46.3744,-102.3189
Crete,46.2002,-97.9629
Park River,48.3936,-97.7444
Coteau,48.7567,-102.3191
Holmesville,40.2009,-96.6584
Bladen,40.3233,-98.5959
Saint Helena,42.8106,-97.2488
Shelby,41.194,-97.4263
Brewster,41.9383,-99.8651
Bushnell,41.2328,-103.8912
Edison,40.2776,-99.7761
Chadron,42.826,-103.0024
Sholes,42.3348,-97.2946
Wayne,42.2379,-97.01
Bayard,41.7572,-103.323
Dodge,41.7218,-96.8803
Brainard,41.182,-97.0022
Oakdale,42.0701,-97.9671
Ralston,41.2005,-96.0354
Fremont,41.4417,-96.4886
Staplehurst,40.9747,-97.1731
Western,40.3931,-97.1984
Burr,40.536,-96.2997
Shelton,40.7789,-98.7306
Atlanta,40.3684,-99.4732
McCool Junction,40.744,-97.6007
Stromsburg,41.116,-97.591
Uehling,41.735,-96.5057
North Bend,41.4648,-96.7833
Angus,40.2822,-97.9795
Howells,41.7241,-97.0043
Vesta,40.3564,-96.3375
Henry,41.9979,-104.0461
Whiteclay,42.997,-102.555
Ceresco,41.058,-96.6459
Kearney,40.7008,-99.0846
Hildreth,40.3378,-99.0458
Exeter,40.6445,-97.4492
Kimball,41.2336,-103.6512
Ulysses,41.0722,-97.2029
Diller,40.1088,-96.9375
